ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
1189;ICRC;Health;PSS;Psychosocial Support;1035;103502;Landa Madrasah;Finished;35;inidividuals
1190;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1191;ICRC;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;56;individuals
1192;ICRC;WASH;water;Water;1035;103502;West Poblacion;Finished;;
1193;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1194;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1195;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;Pacalundo;Finished;61;families
1196;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;54;families
1197;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1198;ICRC;WASH;Water;Water;1035;103502;East Poblacion;Finished;;
1199;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1200;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;Landa Madrasah;Finished;135;families
1201;ICRC;Health;PSS;Psychosocial Support;1035;103502;Landa Madrasah;Finished;168;inidividuals
1202;ICRC;Health;PSS;Psychosocial Support (Film Showing);1035;103502;Landa Madrasah;Finished;109;individuals
1203;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103502;Landa Madrasah;Finished;59;individuals
1204;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1205;ICRC;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;42;individuals
1206;ICRC;Health;PSS;Psychosocial Support;1035;103502;Landa Madrasah;Finished;25;inidividuals
1207;ICRC;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;61;inidividuals
1208;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1209;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1210;ICRC;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;21;individuals
1211;ICRC;Health;PSS;Psychosocial Support;1035;103502;West Poblacion;Finished;52;inidividuals
1212;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1213;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1214;ICRC;Health;Health;Health Care (BHCU);1035;103502;East Poblacion;Finished;49;individuals
1215;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;21;individuals
1216;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;15;individuals
1217;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;14;individuals
1218;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1219;ICRC;Health;Health;Health Care (BHCU);1035;103502;East Poblacion;Finished;1;individuals
1220;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;121;Families
1221;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;Nangka;Finished;30;Families
1222;ICRC;Health;PSS;psychosocial support;1035;103502;Landa Madrasah;Finished;52;individuals
1223;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;10;individuals
1224;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;20;individuals
1225;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1226;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1227;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1228;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1229;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;104;Families
1230;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;34;Families
1231;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;60;Families
1232;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103502;West Poblacion;Finished;112;Families
1233;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;43;individuals
1234;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;33;individuals
1235;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1236;ICRC;WASH;Water;Water;1035;103502;East Poblacion;Finished;;
1237;ICRC;Health;PSS;psychosocial support;1035;103502;Landa Madrasah;Finished;21;individuals
1238;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;27;individuals
1239;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;7;individuals
1240;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;20;individuals
1241;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1242;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1243;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1244;ICRC;WASH;Water;Water;1035;103502;East Poblacion;Finished;;
1245;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;18;individuals
1246;ICRC;Health;PSS;psychosocial support;1035;103502;West Poblacion;Finished;107;individuals
1247;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1248;ICRC;WASH;Water;Water;1035;103502;Landa Madrasah;Finished;;
1249;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1250;ICRC;WASH;Water;Water;1035;103502;West Poblacion;Finished;;
1251;ICRC;WASH;water;water;1035;103502;West Poblacion;Finished;;
1252;ICRC;WASH;water;water;1035;103502;West Poblacion;Finished;;
1253;ICRC;WASH;water;water;1035;103502;Landa Madrasah;Finished;;
1254;ICRC;Health;Transport;Ambulance Transport;1035;103503;Upper Sagadan;Finished;4;individuals
1255;ICRC;Health;Transport;Ambulance Transport;1035;103503;Upper Sagadan;Finished;2;individuals
1256;PRC;Relief;Food Items;Food Items (15-days Ration);1536;153605;;Finished;601;households
1257;PRC;Relief;Non-Food Items;Kitchen Set;1536;153633;Poblacion;Finished;1000;households
1258;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153633;Poblacion;Finished;1000;households
1259;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153633;Poblacion;Finished;1000;households
1260;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153633;Poblacion;Finished;1000;households
1261;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153633;Poblacion;Finished;1000;households
1262;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153633;Poblacion;Finished;1000;households
1263;ICRC;Health;PSS;Psychosocial Support;1035;104305;Patag;Finished;30;individuals
1264;ICRC;Health;RFL;Tracing;1043;104305;Consolacion;Finished;1;individual
1265;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;4;individuals
1266;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;5;individuals
1267;ICRC;Health;Health;Blood;1043;104305;Capital Road;Finished;1;individuals
1268;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1269;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;20;individuals
1270;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1271;ICRC;Health;Health;Blood;1043;104305;Capital Road;Finished;2;individuals
1272;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;1;individuals
1273;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;22;individuals
1274;ICRC;Health;Health;Blood;1043;104305;Capital Road;Finished;4;individuals
1275;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1276;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;21;individuals
1277;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;4;individuals
1278;ICRC;Health;Health;Blood;1043;104305;Camaman-an;Finished;4;individuals
1279;ICRC;Health;Health;Blood;1043;104305;Nacalaban Street;Finished;1;individuals
1280;ICRC;Health;Health;Blood;1043;104305;Kauswagan;Finished;2;individuals
1281;ICRC;Health;Health;Blood;1043;104305;Zone 2 Patag;Finished;10;individuals
1282;ICRC;Health;Health;Blood;1043;104305;Camaman-an;Finished;2;individuals
1283;ICRC;Health;PSS;Psychosocial Support;1043;104305;Patag;Finished;30;individuals
1284;PRC;Relief;Non-Food Items;Kitchen Set;1536;153632;Poblacion;Finished;1714;households
1285;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153632;Poblacion;Finished;1714;households
1286;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153632;Poblacion;Finished;1714;households
1287;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153632;Poblacion;Finished;1714;households
1288;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153632;Poblacion;Finished;1714;households
1289;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153632;Poblacion;Finished;1714;households
1290;Qatar Red Crescent;Relief;Food Items;Food Items (3 days Ration);1536;153632;Poblacion;Finished;215;Families
1291;PRC;Relief;Non-Food Items;Kitchen Set;1536;153624;Ramain Poblacion;Finished;2590;households
1292;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153624;Ramain Poblacion;Finished;2590;households
1293;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153624;Ramain Poblacion;Finished;2590;households
1294;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153624;Ramain Poblacion;Finished;2590;households
1295;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153624;Ramain Poblacion;Finished;2590;households
1296;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153624;Ramain Poblacion;Finished;2590;households
1297;ICRC;Health;PSS;Psychosocial Support;1043;104307;Molugan;Finished;10;individuals
1298;ICRC;Health;PSS;Psychosocial Support;1043;104307;Molugan;Finished;10;individuals
1299;ICRC;Health;PSS;Psychosocial Support;1043;104307;Molugan;Finished;5;individuals
1300;ICRC;Health;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;64;individuals
1301;PRC;Relief;Hot Meals;Hot Meals;1035;103504;Maria Cristina;Finished;300;individuals
1302;PRC;Relief;Hot Meals;Hot Meals;1035;103504;Tubod;Finished;16;individuals
1303;ICRC;Health;PSS;Psychosocial Support;1035;103504;Tubod;Finished;16;individuals
1304;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;35;individuals
1305;ICRC;Health;Health;First Aid Station;1035;103504;Tibanga (Canaway);Finished;1;station
1306;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;15;individuals
1307;ICRC;Health;Health;BP Taking;1035;103504;Tibanga (Canaway);Finished;46;individuals
1308;ICRC;Health;RFL;I am Alive Call;1035;103504;Tibanga (Canaway);Finished;22;individuals
1309;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;4;individuals
1310;PRC;Relief;Hot Meals;Hot Meals;1035;103504;Iponan;Finished;83;individuals
1311;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;73;individuals
1312;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;15;individuals
1313;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;43;individuals
1314;ICRC;Health;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;40;individuals
1315;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;12;individuals
1316;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;20;individuals
1317;ICRC;Health;Health;First Aid;1035;103504;Tubod;Finished;8;individuals
1318;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;29;individuals
1319;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;23;individuals
1320;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;5;individuals
1321;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1322;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;50;individuals
1323;ICRC;Health;Health;First Aid;1035;103504;Tubod;Finished;1;individual
1324;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1325;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1326;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1327;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;9;individuals
1328;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;4;individuals
1329;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;43;individuals
1330;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;20;individuals
1331;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;5;individuals
1332;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;115;individuals
1333;ICRC;Health;Referral;Welfare Referral;1035;103504;Maria Cristina;Finished;7;individuals
1334;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1335;ICRC;Health;PSS;Psychosocial Support;1035;103504;Kamague;Finished;63;individuals
1336;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;1;individual
1337;ICRC;Health;Referral;Welfare Referral;1035;103504;Buru-Un;Finished;2;individuals
1338;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1339;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1340;ICRC;Health;Transport;Ambulance Transport;1035;103504;Maria Cristina;Finished;5;individuals
1341;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;38;individuals
1342;ICRC;Health;PSS;Psychosocial Support;1035;103504;Buru-Un;Finished;6;individuals
1343;ICRC;Health;Health;First Aid;1035;103504;Maria Cristina;Finished;1;individual
1344;ICRC;Health;Health;First Aid;1035;103504;Buru-Un;Finished;3;individuals
1345;ICRC;Health;RFL;I am Alive Call;1035;103504;Buru-Un;Finished;33;individuals
1346;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1347;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1348;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;5;individuals
1349;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;17;individuals
1350;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;7;individuals
1351;Local Donor: GMA;Relief;Food Items;Food Items (Assorted);1035;103504;Maria Cristina;Finished;182;families
1352;NZAID;Relief;Non-Food Items;Sleeping Kit (Blanket);1035;103504;Maria Cristina;Finished;182;families
1353;NZAID;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1035;103504;Maria Cristina;Finished;182;families
1354;NZAID;WASH;Non-Food Items;Hygiene Kit;1035;103504;Maria Cristina;Finished;182;families
1355;NZAID;WASH;Non-Food Items;Jerry Can (10L);1035;103504;Maria Cristina;Finished;182;families
1356;NZAID;Relief;Non-Food Items;Kitchen Set;1035;103504;Maria Cristina;Finished;182;families
1357;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;1;individual
1358;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1359;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1360;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;203;individuals
1361;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;118;individuals
1362;ICRC;Health;RFL;I am Alive Call;1035;103504;Tubod;Finished;79;individuals
1363;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;42;individuals
1364;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;1;individual
1365;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1366;Local Donor: Puregold;Relief;Food Items;Food Items (Assorted);1035;103504;Buru-Un;Finished;189;families
1367;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1368;NZAID;Relief;Non-Food Items;Sleeping Kit (Mat);1035;103504;Maria Cristina;Finished;182;families
1369;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1370;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;21;individuals
1371;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;17;individuals
1372;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;94;individuals
1373;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1374;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1375;ICRC;Health;Transport;Ambulance Transport;1035;103504;Kamague;Finished;3;individuals
1376;ICRC;Health;Transport;Ambulance Transport;1035;103504;San Miguel;Finished;1;individual
1377;ICRC;Health;Transport;Ambulance Transport;1035;103504;Pala-o;Finished;1;individual
1378;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1379;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1380;ICRC;Health;Health;BP Taking;1035;103504;Maria Cristina;Finished;21;individuals
1381;ICRC;Health;Health;BP Taking;1035;103504;Buru-Un;Finished;17;individuals
1382;ICRC;Health;Health;BP Taking;1035;103504;Santa Elena;Finished;15;individuals
1383;ICRC;Health;PSS;Psychosocial Support;1035;103504;Pala-o;Finished;13;individuals
1384;Local Donor: Puregold;Relief;Food Items;Food Items (Assorted);1035;103504;Santa Elena;Finished;180;families
1385;ICRC;Health;PSS;Psychosocial Support;1035;103504;Santa Elena;Finished;22;individuals
1386;ICRC;Health;RFL;I am Alive Call;1035;103504;Santa Elena;Finished;20;individuals
1387;ICRC;Health;PSS;Psychosocial Support;1035;103504;Pala-o;Finished;6;individuals
1388;ICRC;WASH;Water;Water;1035;103504;Buru-Un;Finished;;
1389;ICRC;WASH;Water;Water;1035;103504;Santa Elena;Finished;;
1390;ICRC;Health;Health;First Aid Station;1035;103504;Buru-Un;Finished;1;station
1391;ICRC;Health;Health;First Aid Station;1035;103504;Maria Cristina;Finished;1;station
1392;ICRC;Health;Health;First Aid Station;1035;103504;Santa Elena;Finished;1;station
1393;ICRC;Health;RFL;I am Alive Call;1035;103504;Tubod;Finished;97;individuals
1394;ICRC;Health;RFL;Tracing;1035;103504;Tubod;Finished;56;individuals
1395;ICRC;Health;PSS;Psychosocial Support;1035;103504;Pala-o;Finished;3;individuals
1396;ICRC;Health;PSS;Psychosocial Support;1035;103504;Maria Cristina;Finished;19;individuals
1397;ICRC;Health;PSS;Psychosocial Support;1035;103504;Tibanga (Canaway);Finished;14;individuals
